,state,area,age_adjusted_rate,count,population,crude_rate
620,ID,Cassia,33.583333333333336,26.0,76551.33333333333,33.916666666666664
621,ID,Clearwater,61.26666666666667,34.0,27877.0,122.16666666666667
622,ID,Custer,38.0,16.0,20862.0,76.7
623,ID,Elmore,59.65,49.666666666666664,82818.66666666667,59.75
624,ID,Fremont,44.46666666666667,22.0,42313.666666666664,52.099999999999994
625,ID,Gem,59.81666666666666,52.0,54892.0,94.75
626,ID,Gooding,63.31666666666666,39.0,49444.0,78.73333333333333
627,ID,Idaho,48.166666666666664,45.666666666666664,52984.0,86.13333333333333
628,ID,Jefferson,35.2,28.666666666666668,88927.0,32.25
629,ID,Jerome,50.349999999999994,38.333333333333336,74575.0,51.36666666666667
630,ID,Kootenai,63.76666666666666,390.3333333333333,481298.3333333333,81.11666666666666
631,ID,Latah,49.699999999999996,59.0,124991.33333333333,47.31666666666667
632,ID,Lemhi,44.599999999999994,35.5,38188.5,92.94999999999999
633,ID,Lewis,57.2,19.5,18240.0,106.75
634,ID,Minidoka,43.68333333333333,33.333333333333336,66354.66666666667,50.21666666666667
635,ID,Nez Perce,68.18333333333334,124.66666666666667,127158.66666666667,98.2
636,ID,Owyhee,37.95,25.0,54695.5,45.75
637,ID,Payette,60.900000000000006,58.666666666666664,74345.66666666667,78.91666666666667
638,ID,Power,41.8,19.0,37485.0,50.7
639,ID,Shoshone,88.71666666666665,62.333333333333336,40995.666666666664,152.0666666666667
640,ID,Twin Falls,47.43333333333334,143.66666666666666,264019.3333333333,54.43333333333334
641,ID,Valley,38.400000000000006,33.0,48847.5,67.55
642,ID,Washington,53.26666666666667,30.0,32647.333333333332,91.91666666666667
643,IL,Adams,70.93333333333334,219.0,216836.33333333334,101.14999999999999
644,IL,Alexander,90.625,33.25,23214.0,143.775
645,IL,Bond,69.06666666666666,49.666666666666664,54786.666666666664,90.53333333333335
646,IL,Boone,69.68333333333334,135.33333333333334,174074.0,77.81666666666666
647,IL,Brown,94.55,33.5,30522.5,110.35
648,IL,Bureau,75.73333333333333,124.66666666666667,111269.66666666667,112.11666666666667
649,IL,Calhoun,57.05,22.0,24519.5,89.75
